"";"GSM1784988";"GSM1784990";"GSM1784993";"GSM1784994";"GSM1784996";"GSM1785001";"GSM1785004";"GSM1785005";"GSM1785008";"GSM1785009";"GSM1785011";"GSM1785012";"GSM1785013";"GSM1785021";"GSM1785022";"GSM1785028";"GSM1785035";"GSM1785038";"GSM1785039";"GSM1785041";"GSM1785042";"GSM1785053";"GSM490136";"GSM490137"
"ENSG00000180138";4,5473588905466;4,38330111761071;4,65489949566254;4,49503984868191;4,61919994118373;4,65632527859264;4,67097976034052;4,63702225368734;4,62969499910888;4,38582007291711;4,63068080349445;4,56956321076413;4,47856176888057;4,60185380995938;4,53774754472557;4,5523166436121;4,26201717208193;4,48562490070507;4,51806154055352;4,51796014556832;4,52731628784859;4,35324384962344;6,05670394102101;6,04023220781944
"ENSG00000180176";6,19033588364622;6,05073685871031;6,07077357604946;5,95482010868859;6,01132618121308;6,33992000829857;6,23291498406607;6,25071674622224;6,14496859814704;6,11698891140214;6,16330365004853;6,00850821885074;6,12036371891199;6,28369840990716;6,12798898331006;6,46807510971901;6,45872592959472;6,16978664969343;5,85523374671937;6,04789505581904;5,92203571022801;6,21604685919464;6,00874349122331;6,03164838752595
"ENSG00000180182";5,20546632905283;4,99056495971983;4,915011231482;5,09291534520949;5,22272755043801;4,63063685984867;4,90069873328612;5,13184557843951;5,3184954039274;5,24302466087919;4,92456856184916;5,12421864416696;5,03956881867808;4,94502289441605;5,04987819121974;4,88907209545588;5,06552435656855;5,1721380636438;5,3309807611907;5,01881951590307;5,00215329628199;5,3273481157941;6,26995762410394;6,21675327454093
"ENSG00000180190";6,96431560693266;7,11111281463545;6,94439811886057;7,28213988946488;7,04276309042211;7,253337095419;7,18588606415662;7,17193956651503;7,17513528404591;7,15444197754939;7,10482028018154;7,09548488304073;7,13085334946725;6,80225945530691;7,07890458835675;7,09325999339071;7,14850459600059;7,16382431061451;7,11375119916225;6,82743327091293;7,16026954625797;7,00678910062779;9,12488830447491;9,50021883395703
"ENSG00000180233";4,1472781622973;4,37980699749234;4,20556426207686;4,21113616893981;4,25727904712536;4,31057928994439;4,41470048902931;4,19170957264438;4,18176480588013;4,10537354157204;4,00679614832165;4,13882596731643;4,02244307434192;4,10180041349193;4,24733101779709;4,10286443077478;4,19576283251632;4,04411912989522;4,09397616547576;4,01679374632736;4,12306340271941;4,00778510768154;6,16949818333303;6,10953428355524
"ENSG00000180263";5,04213946256348;5,21081864067208;5,54172516532531;5,1328167323281;5,16921359395442;5,14588181322155;5,28279295599646;5,11917651302705;5,301924801816;5,24249033461667;5,32951926081545;4,84731625391956;4,87921029424188;5,16261955668367;5,25235876159173;5,04005017517685;5,02593803368617;5,0548119814831;5,19110472692981;5,27784542525782;5,27702316047369;5,17365301068473;6,71461494210988;6,67162781128596
"ENSG00000180304";6,50309293247717;6,39595151034592;6,16440887913393;6,53499567643321;6,54822766329289;6,40675055307183;6,07168391351571;6,62465767399629;6,56114932716954;6,59206126583826;6,58322278851819;6,2032825556444;6,32509004891226;6,4241767869613;6,7954804854589;6,38853717038916;6,84370088216297;6,53580526145643;6,30367714896094;6,22311955902815;6,67195198051101;6,67503383091261;8,17818684895876;7,71220468714573
"ENSG00000180329";5,4039131690778;5,3986740598637;5,09448941337172;5,56481564988143;5,5162384992474;5,2289210630625;5,40945336786106;5,45096478011272;5,45407135500838;5,24462535449471;5,3851257867585;5,35345306392816;5,1865675362721;5,30137498833843;5,50888585021976;5,45727061634676;5,65382194016406;5,59541349395705;5,47157461861532;5,47407542466068;5,33038895210004;5,39160681693267;7,21523951306082;7,094104768348
"ENSG00000180346";5,61250615978555;5,56382516427586;5,85160358802362;5,98921223368756;5,43701076393457;5,97803277233152;5,99540574238918;5,84779474117739;5,88227997150534;5,80301286138732;5,70699581322734;5,78211312421971;5,43483537219077;5,48028225954466;6,25335231602551;5,55570709755011;5,30433661457652;5,36967668083663;5,8357974621754;6,05040346668998;5,98738533734739;5,65776821828666;8,64067679682501;8,21663407882907
"ENSG00000180353";5,2901106359333;5,50396725731293;5,29789086256556;5,65920473019219;5,60227365014334;5,54250394855232;5,57401990597385;5,55188115914199;5,46789237921545;5,46105104754659;5,29038936591835;5,52894437722276;5,53487736554311;5,31283834560126;5,36338327953361;5,26991812984542;5,45287712418173;5,58455836374866;5,64172163355161;5,38948164304576;5,4716227250855;5,4846539760739;10,12681290745;10,0175058393702
"ENSG00000180357";2,79014000002197;3,19482196184124;3,07973149714267;2,79052993040746;2,84557257878809;2,81570050613606;2,88203128333925;2,79862934921231;2,60511115381779;2,65864383908742;2,90290883548562;2,77371064433046;2,88182548353604;2,99241522118798;2,62301925706309;2,82751488420132;2,76944414204199;2,87572493303641;2,84981715810241;2,67267460521325;2,82753056831442;2,69513367785334;6,75265463854381;6,5807762618691
"ENSG00000180370";6,30206239427647;6,33569925888401;6,20051209439582;6,68230680949715;6,75347898473761;5,77549855101103;6,16797108023178;5,90923643734166;6,57975196243792;6,18631084234752;6,32331766111201;6,4816430475551;5,91941480639522;5,6970659938265;5,98709710240869;5,8679092688162;5,9906939952702;6,30387597387051;6,3016465619672;5,72828499096123;6,30513369265464;6,22095451640792;6,24297597083302;6,20998750712267
"ENSG00000180376";5,1838563686785;5,37111747767625;5,13315037701594;5,38226565833014;5,0284380244827;5,13165193451413;5,40244369214168;4,94394419736681;4,963795398678;5,13315037701594;5,11862738507755;5,02363217993935;5,28834731652967;5,13530100682871;5,01788127981712;5,02404363011435;4,70155980512783;4,75487372983792;5,28690039257675;5,01875182386033;5,15010102664374;5,12613832699975;6,93710659757699;6,78231757959565
"ENSG00000180389";5,043666117323;4,98748118350639;4,87748332128935;5,20867331316021;5,09949273194569;4,84517769346298;5,26823905205471;4,77453744773515;4,80664172864817;4,9769585599683;5,08331949153503;4,96471389682896;4,79604853678401;4,9133539555121;4,8314629043827;4,94416268379572;4,71304828912654;4,97503318232581;4,6513127206961;5,01245372749426;4,99528148111825;4,94312656787897;12,4639695357309;12,4297234492719
"ENSG00000180423";5,84707842064019;5,56092458485065;5,66290267625119;5,73785704234692;5,45437312854983;5,67571296434262;5,69724463768282;5,71525539547052;5,6561403100476;5,6346975510047;5,7036607782194;5,78291714469736;5,68424792365403;5,7144014222223;5,63125897438494;5,85736072765032;5,50187872910792;5,56372737499209;5,47176656037214;5,77527645932482;5,72215525432667;5,67954514387778;6,17807779226823;6,16269317540188
"ENSG00000180425";3,63932739091459;3,68205090738833;3,48249108597273;3,35585861652705;3,64120197773018;3,78396015419246;3,74180598796349;3,61579520441254;3,52688401279848;3,63885204289354;3,64822981023113;3,68208681415034;3,62903393794731;3,77920474345015;3,68569771201431;3,74227582002404;4,00831631171477;3,6521641150156;3,67592879242189;3,60966164987228;3,64635839694753;3,52115226592939;6,47402828180833;6,37404287866497
"ENSG00000180438";7,94040718992763;7,50703664456747;6,77053747927869;7,45283957127695;7,13337362815343;6,70184700930891;7,10021910546709;7,17283955445156;7,51375677488646;7,3746044926686;7,04104712356831;7,46936403663557;7,38990909933291;6,58087545374289;6,84310007902785;7,34498293465385;7,10959402321677;7,38385022825435;7,17722452661218;6,91233570949023;7,0085722721461;6,94208763699691;6,22800888089988;6,16780051390121
"ENSG00000180447";5,83008563458729;5,7982199803052;6,01442594387547;5,88235690059972;5,85598160137403;5,99423929381823;6,05782397299694;5,83731222530903;5,89822031503411;5,87002126334227;5,8849429518826;5,84994331091837;5,81982653643518;6,22804186515068;5,87143296148919;5,97367929619189;5,92490036961406;6,17954199572886;5,83077147893032;5,98470204442015;5,93102488188244;5,89976287892227;10,0642874334633;10,8978398102136
"ENSG00000180448";6,2060968005281;6,22232131214798;6,55989264091323;6,19650597874905;6,10355799944204;6,38072998878524;6,33567843759884;6,31840909036553;6,41837846884041;6,1699882503042;6,21162955513072;6,21937526972131;6,32866505121999;6,56956450548383;6,37686650524412;6,33642593545216;6,48599474883519;6,30112251035683;6,2589873760504;6,6575765973417;6,24825781384725;6,27501234093052;6,35225454027611;6,85205002236247
"ENSG00000180488";6,03585248765311;5,77634532063224;5,7576362066608;5,98868091843272;5,74833497653652;5,6872801898165;5,89698841538897;5,62224084556878;5,89737897928064;5,87930506031617;5,85197371622502;5,5835509394805;5,6404260436353;5,59811441685192;5,74093634380509;5,66745049428446;5,79859504543687;5,70023417325649;5,72232835284054;5,72941178850286;5,78341249688907;5,64648457673165;6,7638575504363;6,67815740422472
"ENSG00000180530";6,5255088724451;6,77457170385916;7,53284403514537;6,93563149211176;6,63320897336204;6,80283100222067;6,84344549705302;6,22335587402397;7,05203061033557;6,87909337962528;6,87646969351641;6,48297415808044;6,40898672202734;7,44876200828482;7,00053826586748;6,68090228678733;6,85832335599348;6,88969916644694;6,5901520298506;8,18696960726608;6,75482244562961;6,76500070945595;8,96621409583865;9,24382098783432
"ENSG00000180532";4,76603688002504;4,44499174596357;4,33355862946173;4,59925647474515;4,60376560788981;4,3762835247743;4,43408804412072;4,51278639567848;4,44513845772925;4,72051376389641;4,64551983208752;4,46974567863593;4,57269809668701;4,50363071721827;4,58015573230174;4,3155117232746;4,57149358352124;4,30750666815719;4,68368932179131;4,52020145143493;4,63563085346334;4,60935676369474;8,21812100787341;8,42567810854196
"ENSG00000180543";3,06137639799616;3,02117558902321;2,89644636083466;3,05593164730693;2,91306043063733;2,93803868874213;2,81997908329009;2,76719775629963;2,8390733784543;3,049883669455;2,89796056878285;2,63544356788531;3,00673550577081;2,82059630524766;2,99568229500573;2,96316092140995;2,95557800941903;2,92376287133715;2,89496341395802;2,98531311714376;2,78100201947834;3,11194660375511;6,54987447817746;6,26570941651597
"ENSG00000180573";7,20319987614108;7,18314173767556;6,65899201047664;7,19019119582303;7,18731158566229;6,82595367368122;7,57170403511362;7,11126420650393;7,30137213620292;7,22716122670141;7,43296261319657;7,49674538864965;6,81194744743869;7,00010823698454;7,08680534510209;7,5484442747957;7,31444450921359;7,22976835677846;7,44483231340056;7,7793945229656;7,52126447862248;7,21891687699122;9,40738341597606;9,80268612352861
"ENSG00000180596";6,00460582691429;5,95559813401437;5,83955791134875;5,88433443270645;6,03152670839375;5,62659594176652;5,88685459455665;5,61418387187337;5,98333801418152;5,98931756854182;5,9181459538703;6,15220602905189;5,31186373659471;5,71797455043017;5,82746507019725;6,26085699180931;5,76253488873007;5,84693636398953;6,06450269050249;5,88962324144093;6,12731490827601;5,98276272267018;7,34369740413339;7,81368558235484
"ENSG00000180616";5,19334818182142;5,34823500630746;5,53198622090146;5,198995370477;5,56962078237334;5,51865118120559;5,60570012181897;5,48636382049448;5,3379692227549;5,35845783899557;5,37269059784039;5,59330519135487;5,52465098121679;5,47278670380823;5,15467895053247;5,6238216806349;5,49031393133652;5,11511174767854;5,28695247046182;5,30912294914365;5,5468940678148;5,46679634313035;6,40279111566983;6,63868290014685
"ENSG00000180628";4,37206305252084;4,29091581101594;4,16958369566104;4,34048602068935;4,59449296438025;4,22462276451089;4,2633696558259;4,34048602068935;4,25362733197083;4,46234910898298;4,37730826793205;4,28785195961235;4,4922498896643;4,2248007725141;4,36826233142799;4,18546880627536;4,33578336263232;4,36101800933468;4,34277489071776;4,20467358132769;4,30573028620093;4,54273959792021;6,12968948171644;6,06211626818489
"ENSG00000180644";5,2681324387726;5,3221790130696;5,57771821002897;5,29604081597188;5,33296276324604;5,6133007640645;5,47393784273945;5,33883342733608;5,39307890769005;5,42429867133999;5,46691691301993;5,39175970546095;5,46188894552708;5,43806833143021;5,32563869890806;5,52795135342149;5,38530889173257;5,64752779643019;5,38944556302163;5,3295397102265;5,22786895897912;5,50246571267969;6,12587338457525;6,55569741603765
"ENSG00000180667";3,35832710322983;3,83294681183229;3,56268871221525;3,54143676901486;3,59371041893794;3,92985226609432;3,45871350964113;3,48215332118024;3,48958747687772;3,74882317108803;3,61380596274939;3,33448517061358;3,88168540686094;3,86883945148748;3,68909120069185;3,45891418005873;3,63682186280583;3,19258341793962;3,73836476789339;3,65127141349926;3,57719689230681;3,49987587348299;7,87968725253018;7,58041972644774
"ENSG00000180764";4,64293035283136;4,25458334875781;4,24031875468084;4,37931203253373;4,23130943743378;4,21073545733009;4,43672458836949;4,48715738187678;4,51736488878402;4,41880966575007;4,44179315324381;4,55858286487475;4,04741134236114;4,41017224833929;4,35198583972365;4,09429584135167;4,28132018788168;4,00194090878645;4,28379127001099;4,59361601101587;4,31056584474305;4,13425596198383;7,63087180060224;7,64319121618507
"ENSG00000180773";2,43772478213723;2,67232968326053;2,28061102539651;3,17824827736933;2,39683392878083;2,56765480233386;2,71551287916801;2,48910167691066;2,86192554163563;2,46283169349817;2,72119358142372;2,63603558528481;2,4355822887059;2,71943829114838;2,3865311343672;2,32388507701608;2,54521362643338;2,55558383954949;2,79315719042656;3,06459153397552;2,62706826731141;2,68814356357499;6,4423391158988;6,3409841737962
"ENSG00000180776";7,06369728635827;6,97131764128442;7,01853612615006;7,06727964404591;6,72274774084274;6,94104127203092;6,8039782263545;7,23359069778068;7,23021095870782;7,00078821619972;7,0956892698526;6,68664962055878;6,66422833654038;6,37233757594983;7,29333250314229;6,96986384568993;6,9290420740554;6,74944501776964;6,96708413361488;7,03912541934293;6,98019229462773;6,83987110858415;6,1758656992355;6,19887106555689
"ENSG00000180787";4,31617180025427;4,4641930134999;4,35336118434596;4,28394439319325;4,29579091913471;4,18842708805484;4,33417569748775;4,34170320593322;4,35200949464242;4,403143933981;4,47198802735394;4,45335767567996;4,26771655364769;4,41507799044604;4,41630136031893;4,41656801717235;4,26537355878285;4,36468620929288;4,3340392667234;4,2512906124498;4,47615649359075;4,35590158354641;6,39745044518518;6,43153686572259
"ENSG00000180817";5,56478328017129;5,78437911847522;5,54880783983295;5,71500147109877;5,80266847834017;5,38414093532379;5,71860827075857;5,70231147468567;5,76835645282385;5,58353638457043;5,77617295908441;5,61147093464317;5,50251582600705;5,6961089884128;5,74229712291555;5,70325015963497;5,64457035505606;5,89799468394253;5,66103222713811;5,58931310048088;5,70552143580202;5,65990946989757;10,6634451687198;10,2996671268955
"ENSG00000180871";4,42031468557132;4,48439415115094;4,64500165120933;4,36022264615005;4,38630006568193;4,51364755667177;4,33794582220503;4,40490814580717;4,56111275692993;4,40311943703711;4,44317079507468;4,42603079134388;4,76708063235367;4,57207825323295;4,53186487545041;4,48696645522657;4,56423286001865;4,58942706486634;4,43902945142867;4,54111090766711;4,49393063178688;4,6790803788584;6,64176878723445;6,31463316012373
"ENSG00000180875";5,30711789213436;5,41984701925239;5,31051052040993;5,38905043255025;5,19673242397187;5,2368142091284;5,36922471816623;5,68196197584853;5,28289433407619;5,45659088509787;5,17886472552365;5,36414274974231;5,24044029169169;5,66388200747178;5,60366000769628;5,69473925768515;5,91136372661344;5,2862185901811;5,44475223783649;5,89041427635816;5,47608865201331;5,60089501013325;6,75024653147566;6,26427620543776
"ENSG00000180879";6,28324107674022;6,38459363454291;6,39763050000586;6,35779250066553;6,36091153453229;6,38066543776297;6,45825140680732;6,21771063682093;6,59903715153728;6,37555290966674;6,52985950693859;6,43575693866378;6,38265096228007;6,25400970045907;6,4592226826805;6,68475968196818;6,83647656285796;6,47718313484932;6,41800666269849;6,72684061158829;6,32377466383829;6,39686705345369;11,9401041647805;12,1405960752832
"ENSG00000180938";4,14486764189543;4,13353615141543;4,1079476887627;4,27596204928914;4,04979640355272;4,29503819628314;4,19349871513002;4,18886607023178;4,19911410987448;4,05854150700791;4,31526928534889;4,14674982111979;4,18664305422706;4,37207314569927;4,03177297628536;4,29168441327244;3,97582687027497;4,1723848647765;3,96662159636461;4,14459677238795;4,35006844707922;3,99754131724664;6,04607912537663;6,01879246969313
"ENSG00000180957";5,87392435604154;5,85788146265739;5,81726357003597;6,03055406817532;6,11760505778899;5,74524313438382;5,90161255804036;5,91804211239851;6,05489441048883;6,04055344097072;5,98174143919396;5,81650887985095;5,76922089816298;5,82125267234114;6,04019899263424;5,8118418953093;5,87404815688832;5,72089120976099;5,84516945215625;6,02934883747595;5,90076781114154;5,8695940455677;10,7198247581483;10,7078979137094
"ENSG00000180964";7,20354266643418;7,0882921106871;6,82835596563432;7,23673072930413;7,15457691979822;6,97015441792557;6,89761450195207;7,06795186864377;6,99842634216904;7,12058101913134;7,21406780015877;6,95866730030692;6,85959648571031;6,78367366839464;7,2041014796487;7,30391943970645;7,08229490116902;7,16771015087966;7,06408396931213;7,22264707831054;7,18971461921258;6,92687245513554;8,62445369814749;8,42070127857846
"ENSG00000180992";5,82826526982898;5,75095953227688;5,5777159146739;6,04962893612481;5,68906245573327;5,70657489693545;5,91118814574559;5,77170344759592;5,75444524785892;5,76958602073484;5,76189038313282;5,59576640902228;5,8153183639557;5,89061417070249;5,7844625433706;5,91303544562537;5,83719401130735;5,84590481244264;5,7005312366201;5,83347441941817;5,93603765847364;5,6380748588743;7,12950446798055;6,95564223655149
"ENSG00000181026";5,07451284577026;5,04529724696771;5,09918584201559;5,03413971464278;4,91982123193298;5,13501922548722;5,18266072290824;5,15487949711749;5,14197917022777;5,26657041824759;5,02381476933145;4,99363777491984;5,06335329381031;5,23733959374122;5,13628234137185;5,23392677404232;5,321726085238;5,12125590367861;4,9015078763182;5,09773651639876;4,93703323500735;5,20744255098635;8,26450268927178;8,06743152794133
"ENSG00000181036";5,40787960592341;5,55123896493683;5,53565793865129;5,39115075397986;5,32100316140717;5,53143084950485;5,51527934324551;5,37959000318746;5,34415675541833;5,38575025354142;5,46948419970523;5,40706171327765;5,62053081316744;5,57079842099919;5,52716500038035;5,45890026687952;5,47187285115803;5,46903611476952;5,34855415378904;5,46290189112351;5,42906036386191;5,4111534240157;6,44956020640508;6,62546460182891
"ENSG00000181038";5,8842014028447;5,90477451357811;5,70666410096856;5,76377475564227;5,94408294440098;5,88449758856513;5,78543128958092;5,82394235699924;6,00376015776867;6,050845607533;6,07086953867245;5,8962956138328;5,88075465175556;5,85991304730451;5,99068939095326;6,09650758283443;5,8934073201094;6,09964305437754;5,94462333456689;6,12365986603684;5,79057936747343;5,80509276525285;7,34715362055313;7,29480993615566
"ENSG00000181061";7,84380735161157;7,89118735726839;7,79323858960801;8,14241434748298;7,90053722827746;7,93354633032345;7,95125347188308;7,8806617173225;7,99266341688851;7,86727160060055;8,03891039246374;7,73571028467281;7,99113898935905;7,68979629851109;8,12867252439954;7,90975904213635;8,20123113389618;7,93708506418759;7,82785343089843;8,31278848622155;7,87385408584709;7,72411752808711;10,6945455327391;10,6699958510977
"ENSG00000181090";4,80047891004743;4,7520574085276;5,03083130531584;4,91053809516072;4,61052945494836;5,17392672459445;4,64890201027642;4,94135529598702;4,82779123140981;4,81172683050496;4,89495608552101;4,96417224111123;4,86869170344083;4,85611124162985;4,79289045886235;4,6887608639111;4,97179969589;5,01608294281951;4,96106096525689;5,03522798248605;4,83568379707235;4,84769191561232;6,06387503174196;6,14990958602898
"ENSG00000181264";6,08006024970973;5,61127055501282;5,30406093736109;5,56821120152658;5,76925594914655;5,55799377789581;5,72121992033317;5,18043802284449;5,62690511342189;5,66677517447567;5,71875273290922;5,72935364254049;5,40584961396795;5,45667657260783;5,75944911399012;5,87440013634158;5,6172593031826;5,49052240440008;5,68501433810518;5,26954496129822;5,43339609947367;5,64244317519628;7,90340284653476;7,82508506042747
"ENSG00000181274";6,15868463712813;6,31098847275965;6,09276507190677;6,08068620923254;6,2047608378964;6,16759721062021;6,23580059590824;6,42533045837969;6,19268493967411;6,19910541815004;6,20383780195927;6,37429230723833;6,42862737723186;6,26226898786162;6,26055763505435;6,45497288789082;6,47439397441252;6,42867644782466;6,34700424489243;6,57682790655462;6,15844055367842;6,21745731438771;8,62228836196138;8,60379199389026
"ENSG00000181350";5,5184696449702;5,5361957941433;5,7009030212685;5,47259650065667;5,46748918540359;5,53138485997144;5,85849638364353;5,55628261651374;5,56296313572663;5,46786444076983;5,56321284095369;5,5409248338554;5,70020669768771;5,72704695666521;5,66675230250768;5,66039385207514;5,62937858380472;5,65664641272886;5,48100083257388;5,68488753500274;5,64334966891433;5,44048843374917;6,10219657722079;6,07277727354283
"ENSG00000181374";4,01693042303107;4,08420483589708;3,90798089087667;4,01086428898051;4,22606200195929;4,11064439167274;4,20490854340667;4,02593787376122;4,20909592347374;4,26659860954454;4,16722991417915;4,04869363817772;4,08382526124011;4,10957673886038;4,13585070688627;4,12526305458082;4,19665562497228;4,66884641700241;3,8895450246572;4,01659401510452;3,80406757051881;4,14253242685371;6,39962540402616;6,9076019472442
"ENSG00000181392";5,67531210299858;5,75390888577123;5,84895126863758;5,76070192485512;5,7105563703571;6,02793283550315;5,88071844005173;5,81419502526847;5,76681996033432;5,67926068137519;5,81311644606477;5,70162952078886;5,8990137792093;6,03734160960241;5,81346860113714;5,83974875748302;5,92562697934623;5,81382275851088;5,68645759537516;5,73856638683399;5,84663369983862;5,65160656064507;6,37593349696914;6,49554221734042
"ENSG00000181404";7,28362548419935;6,95659336468495;6,91784787802506;6,88379710180607;7,20480658149586;7,1336513808331;7,11343491993828;6,94654641769227;7,06087400030754;7,35530309095397;6,9252598551583;7,34249129906179;7,34613264221665;7,10626032028054;7,10378047429418;7,25534472791407;7,16685204010505;6,84707661750255;7,31574913842969;7,03941974611301;7,17160426388984;7,09720342202862;11,4573065020778;12,0386978482385
"ENSG00000181409";6,11512805974122;6,02281154102044;6,19257816055311;5,97536835311131;5,96552314399325;6,33875932909871;6,1289905512483;6,12017953076032;6,02766760861123;6,03322466792305;6,09117241147706;6,18175872715428;6,22082602043239;6,19291049574598;6,18310018504328;6,3415130046653;6,23412470583402;6,0965799330751;6,04433868116875;6,10727289344343;6,05016952137824;6,15446740130149;6,36704804511753;6,31233393982069
"ENSG00000181444";5,85954187594974;5,99151574424798;5,79728683685238;5,86476847764394;5,70967889449597;6,01893075544123;5,8440334722138;5,76240203013448;5,82028270049244;5,88370580945453;5,83003617741906;5,78398993215537;6,05257833554262;5,77799021533516;5,86023870836619;5,9658995754505;5,9079803035127;5,82124383950888;5,76709267122335;5,84990149554474;5,74802888223965;5,84163794750063;6,6609129817529;6,81561784256466
"ENSG00000181449";4,92986277789768;4,85185830877331;5,14575022035903;4,79789839353915;4,80518990384033;4,8910106499768;4,79385931860787;4,73554981603306;4,8356143771836;4,73045270070276;4,79385931860787;4,74120152988828;4,83128611431404;5,07398500147652;4,78096946750476;4,69771391547667;4,93695515252735;4,74745440759764;4,77843816760697;4,74635383466274;4,87903645012057;4,86270602772594;6,10510842396998;6,10741029930768
"ENSG00000181458";3,43144270396267;3,45778302785608;3,54764761313597;3,41834759984256;3,72892838641858;3,22185509034239;3,61693433662624;3,36328782991678;3,79882654012987;3,57211254326033;3,6521144618133;3,53445387022938;3,39880529395595;4,2071669015509;3,4763669407669;3,32433447491493;3,49178244463415;4,15170373558304;3,5861608950917;4,08433395689077;3,47465715087297;3,46382253244292;7,67052446869307;9,10386040093591
"ENSG00000181472";5,80230838581155;5,67132926318202;5,37477075453078;5,88958509595534;5,5453470396058;5,52667155663379;5,53902896306254;5,78437713217312;5,98619797078001;5,91808690897311;5,71555288923581;5,49281496811127;5,70548890774119;5,66492424766497;5,81867743577012;5,71683114577627;6,20210398447083;5,66802138925706;5,70646861277231;6,1977186613931;5,57207972281427;5,7423510862894;6,33799443858302;6,23224943185661
"ENSG00000181588";6,82688631674751;6,82362304850146;7,00495065002803;6,85194279099179;6,68881239174399;7,01106812701284;6,90247528298542;7,06102756250497;7,08462584868855;6,86012665016499;6,83383084106803;7,13665476214164;6,92699850306104;6,99575174855868;6,63811004226993;7,16379985825386;7,04948719523485;7,11559533626851;6,92377244607959;7,024870728509;6,82120296503076;6,87845740276427;8,18837435756802;8,40450638628475
"ENSG00000181610";5,3826903337097;5,39384990821524;5,37482498512722;5,47110561125053;5,51068220161238;5,45649388799321;5,46941868499427;5,39337756048388;5,49024709858683;5,38172630698272;5,50577699420396;5,36206317221947;5,40343637254303;5,3326154325781;5,46572189798874;5,539541374261;5,37654279084819;5,45925611514278;5,29616094581899;5,48244779551957;5,50057952747594;5,22930274510349;7,00991532232305;6,80687421057943
"ENSG00000181631";3,62758399207157;3,90722083418623;4,03516493264682;3,94808509730508;4,18145337742676;3,70693104104829;4,02460569548825;3,47994003615618;3,90254155271695;3,72833533920349;3,78421769610032;3,80093506433108;4,10060139158077;3,87852240535571;3,76789226722924;3,87852571653926;3,88007315882662;3,88768729351341;3,81831408023968;3,86852576838612;3,95335886998691;3,92733292655692;6,29188766427614;6,17305604335848
"ENSG00000181634";4,24397465082127;4,20813553699985;3,96995282125787;4,12807626035364;4,01112543126914;3,98046587452688;4,09071762833362;3,9676444861744;3,98541486836308;4,05193508108202;3,90904961031967;3,90974853410012;4,25423598412436;4,06253039430931;3,99939626292284;3,99939626292284;4,08171832005726;4,01272540483036;4,10512621586883;3,916714277424;4,03855186864346;4,1150253625327;6,03553285297817;6,00944010323126
"ENSG00000181652";6,60621452469604;6,86022818075548;6,59699108137414;6,59843234540386;6,76787372430301;6,71309504463385;6,72924691644602;6,63520240056939;6,57176829451945;6,90471541693173;6,48576478223487;7,08985083654486;7,01149543773434;6,58324019866476;6,83151491993671;6,49313516510091;6,78854880071612;6,52391121035975;6,99201520443548;6,54801026420082;6,85242863127772;6,59724799732553;6,58986184549109;7,21164079480676
"ENSG00000181690";4,06895379154063;4,03912485292924;3,85582256967112;4,05683611615602;3,98983496305235;3,83014515551287;4,05982766080121;3,80836142314032;4,05440233446399;4,11838609989349;4,17978199080082;4,07546786302779;3,96048109238259;3,84542957781257;3,99993142609978;4,01316723476385;3,99988958918979;3,88908989004132;4,32651201105862;4,06185226227029;3,9734951141658;3,94018835623183;6,055293927744;6,02281512081732
"ENSG00000181704";7,02267032219641;7,25287361506677;7,04830242698621;7,41376906592646;6,93043550951629;6,80983889309784;7,51089485068062;7,14308040504745;7,12188848031453;6,99763279456039;7,03610108611285;6,93354801149826;6,96514424448069;6,95226210400986;7,23746643763603;7,02761745291172;6,99242682848489;6,92078446389137;7,01496381316888;7,10244639791235;7,07273840535943;6,90883826276006;11,0642426066312;11,1339969347455
"ENSG00000181773";5,68833631455938;5,49057362338619;5,68918375708459;5,57613399462564;5,32994884229488;5,85582714415509;5,66398581311598;5,71023630833147;5,42128005465423;5,48173115207341;5,43971439775016;5,6251688921201;5,71580477307899;5,47936661759584;5,82323097100816;5,98649234649409;5,92177484941052;5,56252452391912;5,40092240829106;5,83939809421316;5,50741268180301;5,63468745331039;6,05186931326612;6,03570763635604
"ENSG00000181781";5,96680648893309;6,03783970191791;6,06412024902106;5,89701479579874;5,87070080431052;6,09283543758217;6,0487864645433;6,10971908292099;5,99610837445086;5,98105744654804;5,92234087522371;5,93913588605466;6,08449474917829;6,04023493220576;6,06796769123244;6,09291824619491;6,2383551492162;6,10294799717422;5,98742687955161;5,98243840011747;5,912378398396;6,06674163810457;6,02396279906096;6,04913858729423
"ENSG00000181786";6,20717972389696;6,30830752021021;6,03620710728855;5,98160342800289;5,81443194843262;6,39009747708229;6,18220387385415;6,07726646754264;6,04443335700795;6,06773644105179;6,25709360877363;5,9618736267013;6,22259386401877;6,10619981143243;6,19144648439527;6,17198025819572;6,69075611225901;6,12012965129827;6,07498930723291;6,30143792342722;6,15915968147397;6,02098408400832;6,02786805056462;6,01923996834149
"ENSG00000181788";7,59846758812224;7,44280804161424;7,2376939907824;7,55572618444152;7,4996574918057;7,38668865834124;7,65306554711009;7,53759659633868;7,57941525723285;7,80505135273455;7,45032311720632;7,82731696214119;7,62239512134605;7,26785521334609;7,50161515646046;7,80498043779698;7,77136770927487;7,5591006673215;7,54820940841773;7,82501417976577;7,56514520617196;7,27230573886919;8,73996553901335;8,9282533022682
